brand,region,country,store_type,channel,shop_cd,shop_name,month,net_sales,gross_profit,sga,operating_profit,rent,base_rent,government_rate,turnover_rates,service_fees,other_fees,freight_expense,ad_promo,payroll,gross_margin_rate,service_fee_rate,turnover_rate,other_fee_rate,freight_rate,ad_promo_rate,payroll_rate,rent_rule_type,service_fee_rule_type,turnover_formula,service_fee_formula,notes
X,TW,TW,신규점,리테일,D04,SOGO Garden City,2601,278.22369932999806,159.07510385914048,180.81722559089224,-21.74212173175175,55.894814998143794,,,,3.166192302932805,2.8028709318153693,4.6600668234129445,1.0048261353792847,35.3508229179557,0.5717525295013178,0.011380023738299229,,0.010074163123289202,0.016749352534076153,0.0036115763603138335,0.12705899246931687,blank_or_zero,manual_value,,,
X,TW,TW,기존점,리테일,D05,TAIMALL,2601,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,blank_or_zero,blank_or_zero,,,
X,TW,TW,기존점,리테일,D06,Hanshin TC,2601,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,기존점,리테일,T01,Zhongxiao,2601,611.5087167429774,365.38680113847306,283.2221259745081,82.16467516396494,173.24588541022152,,,,8.346739264942459,5.215443633213711,20.825145402796686,1.1691622323969806,52.07523821309244,0.5975169137156362,0.013649419928793375,,0.008528813229339148,0.03405535331322134,0.001911930607668492,0.08515861963580174,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T02,Nanjing,2601,726.3581685434972,438.4050563049128,273.93540403415426,164.46965227075856,142.45934909045914,,,,12.14032916718228,9.659695582229922,23.64657839376315,12.286845687414925,57.48570721445366,0.6035659476150841,0.016713970728141223,,0.013298804915486349,0.03255498377774091,0.016915684602339734,0.07914237039520702,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T03,101,2601,751.6083554015593,434.6643138225468,298.82638287340677,135.83793094914,170.05618116569732,,,,13.529018685806212,4.365301324093553,24.31085261725034,3.1476302437817103,55.604256898898655,0.578312242937108,0.018000090856597928,,0.00580794677536723,0.03234510691976257,0.004187859569629234,0.07398036024917679,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T04,A11,2601,,,,0.0,,,,,,,,,,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,신규점,리테일,T05,SK Taichung,2601,,,,0.0,,,,,,,,,,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,기존점,리테일,T06,중우타이중,2601,590.1019799529761,351.562294270511,247.7440910778369,103.8182031926741,95.03502041826506,,,,11.135998020047024,4.712783071402055,21.91535701027101,13.557233015715877,49.836406385348354,0.5957653189005165,0.018871311058699426,,0.007986387491493599,0.03713825364900046,0.02297438998051866,0.08445388776583958,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T07,빅시티,2601,,,,,,,,,,,,,,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,기존점,리테일,T08,한신아레나,2601,1246.2439401064225,738.8715109516149,466.01534463556493,272.85616631605,264.6575918821928,,,,19.10877366662542,4.437074619477788,41.68988986511571,2.768964237099369,66.94419007548571,0.5928787191442787,0.015333092544460946,,0.0035603580299847924,0.03345243136071387,0.002221847704120362,0.05371676276297001,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T09,성품타이중,2601,,,,0.0,,,,,,,,,,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,기존점,리테일,T10,원동반치아오,2601,808.8790916965723,476.9703922781835,296.33782947655,180.63256280163353,175.23425318648685,,,,17.60772181660686,3.8225467145155307,26.857814626902613,3.591882192797921,50.91721321618612,0.5896683412569962,0.021768051612850794,,0.004725733121000795,0.03320374441941633,0.00444056748365714,0.06294786666990058,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T11,난팡 TS Mall,2601,659.6217101843832,395.6977775027844,204.02969929464174,191.66807820814265,100.55191189209256,,,,10.364311347605495,4.82489790867467,25.680485088479152,1.859423338695706,41.57307263952481,0.5998859215718892,0.01571250792322826,,0.00731464388478962,0.03893214048594719,0.00281892380130415,0.06302562817088592,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T12,Taimall,2601,802.8660042074001,479.72553891845075,258.84939982675417,220.8761390916966,128.95359485212228,,,,12.237594357134018,6.83405519118921,27.033782947654995,8.157406261601288,54.309367652518254,0.5975163182952828,0.015242387014773569,,0.008512074437546872,0.03367160000047966,0.010160358289991848,0.067644373242747,blank_or_zero,manual_value,,,
M,TW,TW,기존점,리테일,T13,SKM Tainan,2601,577.8241925504269,341.28423462442765,236.440292043064,104.84394258136365,126.5405271624799,,,,9.503031802994679,9.289196881574064,20.45712164336097,13.8321989852741,42.974631852493516,0.5906368044543993,0.016446233864057788,,0.016076164690462302,0.03540371259477106,0.023938421346155318,0.07437319587262367,blank_or_zero,manual_value,,,
M,TW,TW,신규점,리테일,T14,MetroWalk (40PY),2601,787.1149709194407,466.71623313946293,249.56515282762035,217.15108031184258,134.30441777007798,,,,12.395495606979337,1.8203192674173991,26.042568988986513,9.801262220022274,42.96398960524687,0.5929454404790253,0.015748011491256448,,0.002312647242995591,0.0330861055260654,0.012452135434005624,0.054584134710409585,blank_or_zero,manual_value,,,
M,TW,TW,신규점,리테일,T15,Eslite Xindian (25-30PY),2601,,,,,,,,,,,,,,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,신규점,리테일,T16,SOGO Zhongxiao (35PY),2601,421.25974508105435,250.26679866353174,225.22410592748423,25.042692736047513,84.50290805593369,,,,9.311471352555376,4.308377676030195,15.374334859547085,60.14998143794085,38.82588788516273,0.5940914164855179,0.022103871687914927,,0.010227366194700663,0.03649609306151225,0.14278597027201692,0.09216614769990013,blank_or_zero,manual_value,,,
M,TW,TW,신규점,리테일,T17,Lalaport Nangang(50PY),2601,485.3380946488235,293.52133929676313,226.2440292043064,67.27731009245673,73.2966217052345,,,,8.550921915604505,5.606979334240813,18.358618982799157,2.57864125727014,41.42556614280411,0.6047770462138288,0.01761848494870715,,0.011552728697914924,0.037826453734448595,0.005313082335183208,0.08535403793674683,blank_or_zero,manual_value,,,
M,TW,TW,신규점,리테일,T18,Lalaport Taichung,2601,593.9898998827349,355.7123475996016,270.9335478282391,84.77879977136251,89.71760920678135,,,,10.146516520232645,26.015097141442894,22.145526543744587,2.710555624303923,42.43583714886772,0.598852518653644,0.01708196809783426,,0.04379720454266778,0.03728266515662395,0.004563302549149471,0.07144201804987825,blank_or_zero,manual_value,,,
M,TW,TW,신규점,리테일,T19,Hanshin TC,2601,,,,0.0,,,,,,,,,,,,,,,,,blank_or_zero,blank_or_zero,,,
M,TW,TW,기존점,아울렛,TU1,Mitsui Outlet,2601,618.1157010271007,233.08955327310986,199.8438312090088,33.245722064101045,99.39363940106423,,,,10.231407004083655,7.443633213711175,20.71674297735429,4.47543620839005,38.105185001856206,0.37709696240654184,0.016552575815632076,,0.01204245936697993,0.03351596301943151,0.007240450616208872,0.06164733388674351,blank_or_zero,manual_value,,,
M,TW,TW,기존점,아울렛,TU2,린커우아울렛,2601,424.38027719341665,150.34499690632344,136.30243781710186,14.042559089221584,51.54436332137112,,,,7.447593119663408,5.898032421729984,14.723672812770698,4.575671327805964,36.769954213587425,0.35426951954650293,0.01754933845869815,,0.013897988994059404,0.034694526593327515,0.010782007491174112,0.0866438809474387,blank_or_zero,manual_value,,,
M,TW,TW,신규점,아울렛,TU3,Gloria Taoyuan,2601,1178.5559307252167,392.8934632088202,342.66526419997524,50.22819900884497,153.83071402054202,,,,19.375572330157162,10.888751392154438,37.8609083034278,1.3265684939982676,68.36257888875139,0.33336853429353647,0.01644009573498521,,0.009239062065942102,0.03212482947680755,0.001125588068766471,0.05800537514302348,blank_or_zero,manual_value,,,
M,TW,TW,오피스,오피스,T99,오피스,2601,,0.0,1179.3448733584953,-1179.3448733584953,81.78962999628759,,,,2.83087736666254,311.7697304306398,13.000618735305038,273.486038856577,343.1978715505507,,,,,,,,blank_or_zero,manual_value,,=2.97087736666254-BK1109,
X,TW,TW,오피스,오피스,T99,오피스,2601,,0.0,34.53,-34.53,0.0,,,,0.14,,,27.72,,,,,,,,,blank_or_zero,manual_value,,,
X,TW,TW,기존점,온라인,DE1,Momo,2601,971.8061767461594,534.2278324818357,142.64892958792228,391.5789028939134,0.0,,,,0.0,66.0304417770078,28.179433238460586,34.08761291919317,0.0,0.5497267307669919,0.0,,0.06794610217244511,0.028996968647402612,0.03507655511444339,0.0,blank_or_zero,blank_or_zero,,,Online store: include rent and service-fee rules together.
X,TW,TW,기존점,온라인,DE2,자사몰,2601,468.374611817255,258.5500604003512,102.29699294641752,156.25306745393368,0.0,,,,6.751144660314318,31.601534463556494,15.541393391906944,47.316421234995666,0.0,0.5520155317496783,0.014413985066612452,,0.06747063924098093,0.033181545284035815,0.10102260037411473,0.0,blank_or_zero,value_with_implied_rate,,,Online store: include rent and service-fee rules together.
M,TW,TW,기존점,온라인,TE1,Momo,2601,1452.592500928103,734.3486944685062,462.8545972033164,271.4940972651898,0.0,,,,0.0,198.89048385100855,133.051107536196,71.73864620715258,0.0,0.505543498262114,0.0,,0.1369210454576433,0.09159561780140393,0.04938662850132897,0.0,blank_or_zero,blank_or_zero,,,Online store: include rent and service-fee rules together.
M,TW,TW,기존점,온라인,TE2,자사몰,2601,1569.964820478371,849.9219421217318,225.5983170399703,624.3236250817615,0.0,,,,16.709813141937882,93.82625912634576,95.50327929711669,0.0,0.0,0.5413636860109765,0.010643431575012218,,0.059763287624340994,0.060831477273495006,0.0,0.0,blank_or_zero,value_with_implied_rate,,,Online store: include rent and service-fee rules together.
M,TW,TW,기존점,온라인,TE3,Shopee,2601,836.4323133039876,501.9261878244678,291.77255290186855,210.15363492259922,0.0,,,,0.0,92.15963370869942,57.23252072763272,132.24675163964855,0.0,0.6000798628185601,0.0,,0.11018181895037035,0.06842456922970705,0.15810813324184145,0.0,blank_or_zero,blank_or_zero,,,Online store: include rent and service-fee rules together.
M,TW,TW,신규점,온라인,TE4,Line Gift,2601,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,blank_or_zero,blank_or_zero,,,Online store: include rent and service-fee rules together.
