SALE_DT,LOCAL_SHOP_CD,SALES_AMT,Holiday,Holiday Name
2023-02-19,M12,30561,,
2023-02-19,M13,23494,,
2023-02-19,M14,39847.5,,
2023-02-19,M15,23658,,
2023-02-19,M16,24384,,
2023-02-19,MC1,106133.005,,
2023-02-19,MC2,54025.728,,
2023-02-19,MC3,74864.069,,
2023-02-20,HE1,627.04,,
2023-02-20,HE2,19252.35,,
2023-02-20,M01,61849,,
2023-02-20,M02,30064,,
2023-02-20,M05,58870,,
2023-02-20,M07,60026,,
2023-02-20,M08,17148.5,,
2023-02-20,M09,25202,,
2023-02-20,M10,64298,,
2023-02-20,M11,40251,,
2023-02-20,M12,10357,,
2023-02-20,M13,18972,,
2023-02-20,M14,45956,,
2023-02-20,M15,28983,,
2023-02-20,M16,14611,,
2023-02-20,MC1,86393.199,,
2023-02-20,MC2,29728.152,,
2023-02-20,MC3,78704.849,,
2023-02-21,M01,71734,,
2023-02-21,M02,49946,,
2023-02-21,M05,68700,,
2023-02-21,M07,48706,,
2023-02-21,M08,20582,,
2023-02-21,M09,32719,,
2023-02-21,M10,92759,,
2023-02-21,M11,32178,,
2023-02-21,M12,1936,,
2023-02-21,M13,14154,,
2023-02-21,M14,41120,,
2023-02-21,M15,20471,,
2023-02-21,M16,25096,,
2023-02-21,MC1,115332.032,,
2023-02-21,MC2,37122.327,,
2023-02-21,MC3,77999.993,,
2023-02-22,HE1,1566,,
2023-02-22,HE2,21205.05,,
2023-02-22,M01,58792,,
2023-02-22,M02,41522,,
2023-02-22,M05,47683,,
2023-02-22,M07,57671,,
2023-02-22,M08,21552,,
2023-02-22,M09,28211,,
2023-02-22,M10,84612,,
2023-02-22,M11,27465,,
2023-02-22,M12,8533,,
2023-02-22,M13,20237,,
2023-02-22,M14,27057.5,,
2023-02-22,M15,33787,,
2023-02-22,M16,16616,,
2023-02-22,MC1,134790.288,,
2023-02-22,MC2,36067.965,,
2023-02-22,MC3,94469.896,,
2023-02-23,HE1,299,,
2023-02-23,HE2,9305.05,,
2023-02-23,M01,74095,,
2023-02-23,M02,52182,,
2023-02-23,M05,47576,,
2023-02-23,M07,63627,,
2023-02-23,M08,24910,,
2023-02-23,M09,22406,,
2023-02-23,M10,80763,,
2023-02-23,M11,38564.5,,
2023-02-23,M12,4301,,
2023-02-23,M13,20257,,
2023-02-23,M14,38430,,
2023-02-23,M15,19251,,
2023-02-23,M16,13114,,
2023-02-23,MC1,95206.793,,
2023-02-23,MC2,40573.788,,
2023-02-23,MC3,86657.281,,
2023-02-24,HE1,529,,
2023-02-24,HE2,8641.02,,
2023-02-24,M01,76254.5,,
2023-02-24,M02,44572,,
2023-02-24,M05,50518,,
2023-02-24,M07,81358,,
2023-02-24,M08,20938,,
2023-02-24,M09,35270,,
2023-02-24,M10,94832,,
2023-02-24,M11,41665,,
2023-02-24,M12,7422,,
2023-02-24,M13,16015,,
2023-02-24,M14,40763,,
2023-02-24,M15,12821,,
2023-02-24,M16,35750,,
2023-02-24,MC1,124263.104,,
2023-02-24,MC2,38003.883,,
2023-02-24,MC3,47705.823,,
2023-02-25,M01,119145.5,,
2023-02-25,M02,75566.5,,
2023-02-25,M05,90534,,
2023-02-25,M07,103012,,
2023-02-25,M08,41141,,
2023-02-25,M09,31332.5,,
2023-02-25,M10,134688,,
2023-02-25,M11,47888.5,,
2023-02-25,M12,12174,,
2023-02-25,M13,16828,,
2023-02-25,M14,69097.5,,
2023-02-25,M15,31907,,
2023-02-25,M16,52716,,
2023-02-25,MC1,147228.143,,
2023-02-25,MC2,71098.057,,
2023-02-25,MC3,89554.844,,
2023-02-26,M01,84528,,
2023-02-26,M02,61463,,
2023-02-26,M05,68883,,
2023-02-26,M07,76134,,
2023-02-26,M08,23988,,
2023-02-26,M09,38875,,
2023-02-26,M10,100463,,
2023-02-26,M11,49330.5,,
2023-02-26,M12,11190.5,,
2023-02-26,M13,33698,,
2023-02-26,M14,62504,,
2023-02-26,M15,33840,,
2023-02-26,M16,43003,,
2023-02-26,MC1,103867.951,,
2023-02-26,MC2,53142.714,,
2023-02-26,MC3,74486.402,,
2023-02-27,HE1,-1707.35,,
2023-02-27,HE2,30682.98,,
2023-02-27,M01,90846.5,,
2023-02-27,M02,72390,,
2023-02-27,M05,46724,,
2023-02-27,M07,46123,,
2023-02-27,M08,13195,,
2023-02-27,M09,20146,,
2023-02-27,M10,61005.5,,
2023-02-27,M11,32535.5,,
2023-02-27,M12,15429.5,,
2023-02-27,M13,13181,,
2023-02-27,M14,36155,,
2023-02-27,M15,22518,,
2023-02-27,M16,30496,,
2023-02-27,MC1,94902.905,,
2023-02-27,MC2,29708.736,,
2023-02-27,MC3,54200.967,,
2023-02-28,HE1,279,,
2023-02-28,HE2,6907.1,,
2023-02-28,M01,59670,,
2023-02-28,M02,66734,,
2023-02-28,M05,44107,,
2023-02-28,M07,464990,,
2023-02-28,M08,16661,,
2023-02-28,M09,28443,,
2023-02-28,M10,62943,,
2023-02-28,M11,45602.5,,
2023-02-28,M12,5727,,
2023-02-28,M13,19839,,
2023-02-28,M14,38219,,
2023-02-28,M15,14152,,
2023-02-28,M16,23769.5,,
2023-02-28,MC1,102981.546,,
2023-02-28,MC2,45033.981,,
2023-02-28,MC3,54520.385,,
2023-03-01,M01,70633,,
2023-03-01,M02,82517,,
2023-03-01,M05,22702,,
2023-03-01,M07,92844,,
2023-03-01,M08,23660,,
2023-03-01,M09,28590,,
2023-03-01,M10,76120,,
2023-03-01,M11,41217.5,,
2023-03-01,M12,1545,,
2023-03-01,M13,12073,,
2023-03-01,M14,47085,,
2023-03-01,M15,20897,,
2023-03-01,M16,16732,,
2023-03-01,MC1,147728.164,,
2023-03-01,MC2,34554.372,,
2023-03-01,MC3,57663.598,,
2023-03-02,HE2,15188.31,,
2023-03-02,M01,64039,,
2023-03-02,M02,73521,,
2023-03-02,M05,49545,,
2023-03-02,M07,92450,,
2023-03-02,M08,25668,,
2023-03-02,M09,39376,,
2023-03-02,M10,75069,,
2023-03-02,M11,49978.5,,
2023-03-02,M12,3438,,
2023-03-02,M13,25123,,
2023-03-02,M14,52231,,
2023-03-02,M15,14712,,
2023-03-02,M16,21178,,
2023-03-02,MC1,91145.634,,
2023-03-02,MC2,26378.641,,
2023-03-02,MC3,84757.286,,
2023-03-03,HE2,11689.7,,
2023-03-03,M01,102822,,
2023-03-03,M02,71169,,
2023-03-03,M05,55684,,
2023-03-03,M07,85938,,
2023-03-03,M08,34447,,
2023-03-03,M09,29977,,
2023-03-03,M10,66851,,
2023-03-03,M11,39479,,
2023-03-03,M12,2503.5,,
2023-03-03,M13,10770,,
2023-03-03,M14,63008,,
2023-03-03,M15,17249,,
2023-03-03,M16,19482,,
2023-03-03,MC1,124938.843,,
2023-03-03,MC2,36773.789,,
2023-03-03,MC3,78724.279,,
2023-03-04,M01,101800,,
2023-03-04,M02,66759,,
2023-03-04,M05,110417,,
2023-03-04,M07,135120,,
2023-03-04,M08,23392,,
2023-03-04,M09,31218,,
2023-03-04,M10,108939,,
2023-03-04,M11,75135,,
2023-03-04,M12,5932,,
2023-03-04,M13,22184,,
2023-03-04,M14,52689,,
2023-03-04,M15,21052,,
2023-03-04,M16,38558,,
2023-03-04,MC1,171287.389,,
2023-03-04,MC2,35881.554,,
2023-03-04,MC3,92014.57,,
2023-03-05,M01,114976,,
2023-03-05,M02,83808,,
2023-03-05,M05,76465,,
2023-03-05,M07,129029,,
2023-03-05,M08,49600,,
2023-03-05,M09,27163,,
2023-03-05,M10,107163.5,,
2023-03-05,M11,39968,,
2023-03-05,M12,4104,,
2023-03-05,M13,20180.5,,
2023-03-05,M14,73597,,
2023-03-05,M15,25720,,
2023-03-05,M16,23269,,
2023-03-05,MC1,125410.688,,
2023-03-05,MC2,45434.952,,
2023-03-05,MC3,81456.318,,
2023-03-06,HE1,3461.76,,
2023-03-06,HE2,-729,,
2023-03-06,M01,73171,,
2023-03-06,M02,66306,,
2023-03-06,M05,43029,,
2023-03-06,M07,139572,,
2023-03-06,M08,15828,,
2023-03-06,M09,22396.5,,
2023-03-06,M10,63198.5,,
2023-03-06,M11,37532,,
2023-03-06,M12,8802,,
2023-03-06,M13,12741,,
2023-03-06,M14,43468,,
2023-03-06,M15,19526,,
2023-03-06,M16,7304,,
2023-03-06,MC1,109363.117,,
2023-03-06,MC2,31326.215,,
2023-03-06,MC3,55735.441,,
2023-03-07,HE1,2887.88,,
2023-03-07,HE2,31952.05,,
2023-03-07,M01,76170,,
2023-03-07,M02,62383,,
2023-03-07,M05,50891.5,,
2023-03-07,M07,73573,,
2023-03-07,M08,35278,,
2023-03-07,M09,27771,,
2023-03-07,M10,80467,,
2023-03-07,M11,37611,,
2023-03-07,M12,2858,,
2023-03-07,M13,30515,,
2023-03-07,M14,51455,,
2023-03-07,M15,17857,,
2023-03-07,M16,15604.5,,
2023-03-07,MC1,111613.611,,
2023-03-07,MC2,36127.681,,
2023-03-07,MC3,86869.909,,
2023-03-08,HE2,19103.1,,
2023-03-08,M01,84372,,
2023-03-08,M02,141490,,
2023-03-08,M05,71724.5,,
2023-03-08,M07,56481,,
2023-03-08,M08,21003,,
2023-03-08,M09,32599,,
2023-03-08,M10,83034,,
2023-03-08,M11,42194,,
2023-03-08,M12,4497,,
2023-03-08,M13,18250,,
2023-03-08,M14,50266,,
2023-03-08,M15,20554,,
2023-03-08,M16,14217,,
2023-03-08,MC1,107894.186,,
2023-03-08,MC2,18953.4,,
2023-03-08,MC3,95051.951,,
2023-03-09,HE1,279,,
2023-03-09,HE2,15656.3,,
2023-03-09,M01,126394,,
2023-03-09,M02,91681,,
2023-03-09,M05,54276,,
2023-03-09,M07,138185,,
2023-03-09,M08,30339,,
2023-03-09,M09,37136.5,,
2023-03-09,M10,73004,,
2023-03-09,M11,42957.5,,
2023-03-09,M12,3227,,
2023-03-09,M13,16976,,
2023-03-09,M14,41311,,
2023-03-09,M15,18305,,
2023-03-09,M16,13260,,
2023-03-09,MC1,116668.945,,
2023-03-09,MC2,27119.908,,
2023-03-09,MC3,68975.733,,
2023-03-10,HE2,15932.9,,
2023-03-10,M01,74138,,
2023-03-10,M02,158904,,
2023-03-10,M05,71746,,
2023-03-10,M07,60400,,
2023-03-10,M08,32110,,
2023-03-10,M09,47953,,
2023-03-10,M10,76304,,
2023-03-10,M11,54329,,
2023-03-10,M12,1254.5,,
2023-03-10,M13,18076,,
2023-03-10,M14,42985.5,,
2023-03-10,M15,16560,,
2023-03-10,M16,19001,,
2023-03-10,MC1,113547.58,,
2023-03-10,MC2,39309.709,,
2023-03-10,MC3,85303.891,,
2023-03-11,M01,124390,,
2023-03-11,M02,42080,,
2023-03-11,M05,94265,,
2023-03-11,M07,107116,,
2023-03-11,M08,33906,,
2023-03-11,M09,45486,,
2023-03-11,M10,137757,,
2023-03-11,M11,66407,,
2023-03-11,M12,2858,,
2023-03-11,M13,25391,,
2023-03-11,M14,81873,,
2023-03-11,M15,20020,,
2023-03-11,M16,36568,,
2023-03-11,MC1,155507.783,,
2023-03-11,MC2,38241.748,,
2023-03-11,MC3,88279.621,,
2023-03-12,M01,115465.5,,
2023-03-12,M02,40430,,
2023-03-12,M05,92828.5,,
2023-03-12,M07,117891,,
2023-03-12,M08,37969,,
2023-03-12,M09,29560,,
2023-03-12,M10,131012,,
2023-03-12,M11,64485,,
2023-03-12,M12,9510,,
2023-03-12,M13,27583.5,,
2023-03-12,M14,62291,,
2023-03-12,M15,28307,,
2023-03-12,M16,29196,,
2023-03-12,MC1,116243.692,,
2023-03-12,MC2,35846.603,,
2023-03-12,MC3,63842.718,,
2023-03-13,HE1,-1371.79,,
2023-03-13,HE2,23418,,
2023-03-13,M01,82386,,
2023-03-13,M02,17967,,
2023-03-13,M05,46126,,
2023-03-13,M07,53176,,
2023-03-13,M08,17946,,
2023-03-13,M09,19275,,
2023-03-13,M10,95614.5,,
2023-03-13,M11,35914,,
2023-03-13,M12,2220,,
2023-03-13,M13,15641,,
2023-03-13,M14,64538,,
2023-03-13,M15,26360,,
2023-03-13,M16,13607,,
2023-03-13,MC1,104550.498,,
2023-03-13,MC2,45808.26,,
2023-03-13,MC3,80342.24,,
2023-03-14,HE1,8573.56,,
2023-03-14,HE2,9005.7,,
2023-03-14,M01,83853,,
2023-03-14,M02,26734,,
2023-03-14,M05,52811,,
2023-03-14,M07,87122,,
2023-03-14,M08,29962,,
2023-03-14,M09,28052,,
2023-03-14,M10,123974,,
2023-03-14,M11,51151,,
2023-03-14,M12,1637,,
2023-03-14,M13,11217,,
2023-03-14,M14,43004,,
2023-03-14,M15,16870,,
2023-03-14,M16,24081,,
2023-03-14,MC1,146241.759,,
2023-03-14,MC2,43110.201,,
2023-03-14,MC3,101165.058,,
2023-03-15,M01,88603,,
2023-03-15,M02,44264,,
2023-03-15,M05,60777,,
2023-03-15,M07,76758,,
2023-03-15,M08,12009,,
2023-03-15,M09,14049,,
2023-03-15,M10,105243,,
2023-03-15,M11,37331,,
2023-03-15,M12,7790,,
2023-03-15,M13,11737,,
2023-03-15,M14,48846,,
2023-03-15,M15,19885,,
2023-03-15,M16,12881,,
2023-03-15,MC1,123074.765,,
2023-03-15,MC2,30550.488,,
2023-03-15,MC3,88613.601,,
2023-03-16,HE1,1662.35,,
2023-03-16,HE2,28202.86,,
2023-03-16,M01,70037,,
2023-03-16,M02,31325,,
2023-03-16,M05,101006,,
2023-03-16,M07,62465,,
2023-03-16,M08,27465,,
2023-03-16,M09,31929,,
2023-03-16,M10,101574,,
2023-03-16,M11,51247,,
2023-03-16,M12,9042,,
2023-03-16,M13,17535,,
2023-03-16,M14,43564,,
2023-03-16,M15,20059,,
2023-03-16,M16,17567,,
2023-03-16,MC1,116469.915,,
2023-03-16,MC2,52567.966,,
2023-03-16,MC3,69650.494,,
2023-03-17,HE1,598.44,,
2023-03-17,HE2,7973.4,,
2023-03-17,M01,83921.5,,
2023-03-17,M02,22964,,
2023-03-17,M05,66932,,
2023-03-17,M07,65159,,
2023-03-17,M08,21962,,
2023-03-17,M09,30898,,
2023-03-17,M10,78668,,
2023-03-17,M11,56996,,
2023-03-17,M12,2426,,
2023-03-17,M13,18205,,
2023-03-17,M14,38876,,
2023-03-17,M15,18211,,
2023-03-17,M16,34342,,
2023-03-17,MC1,126680.595,,
2023-03-17,MC2,43668.936,,
2023-03-17,MC3,78447.578,,
2023-03-18,M01,114122.5,,
2023-03-18,M02,58620.5,,
2023-03-18,M05,121914.5,,
2023-03-18,M07,103273,,
2023-03-18,M08,40512,,
2023-03-18,M09,33378,,
2023-03-18,M10,102934.5,,
2023-03-18,M11,62597,,
2023-03-18,M12,12323,,
2023-03-18,M13,24339,,
2023-03-18,M14,64929,,
2023-03-18,M15,27348,,
2023-03-18,M16,30799,,
2023-03-18,MC1,102363.11,,
2023-03-18,MC2,73222.337,,
2023-03-18,MC3,126802.922,,
2023-03-19,M01,113500,,
2023-03-19,M02,52399,,
2023-03-19,M05,103800,,
2023-03-19,M07,90016,,
2023-03-19,M08,29249,,
2023-03-19,M09,27738,,
2023-03-19,M10,108416,,
2023-03-19,M11,66799,,
2023-03-19,M12,5744,,
2023-03-19,M13,38608.5,,
2023-03-19,M14,58109,,
2023-03-19,M15,31175,,
2023-03-19,M16,37129,,
2023-03-19,MC1,134499.044,,
2023-03-19,MC2,57951.942,,
2023-03-19,MC3,79942.726,,
2023-03-20,HE1,578,,
2023-03-20,HE2,22641.7,,
2023-03-20,M01,100573,,
2023-03-20,M02,19163,,
2023-03-20,M05,58213,,
2023-03-20,M07,43774,,
2023-03-20,M08,24719,,
2023-03-20,M09,25546,,
2023-03-20,M10,97547,,
2023-03-20,M11,30013,,
2023-03-20,M12,279,,
2023-03-20,M13,13678,,
2023-03-20,M14,37889,,
2023-03-20,M15,16296,,
2023-03-20,M16,14479,,
2023-03-20,MC1,78373.789,,
2023-03-20,MC2,31775.734,,
2023-03-20,MC3,72626.222,,
2023-03-21,HE1,449,,
2023-03-21,HE2,11404.5,,
2023-03-21,M01,67260,,
2023-03-21,M02,38496.5,,
2023-03-21,M05,92628,,
2023-03-21,M07,63795,,
2023-03-21,M08,32566,,
2023-03-21,M09,22120,,
2023-03-21,M10,81310,,
2023-03-21,M11,51819,,
2023-03-21,M12,2438,,
2023-03-21,M13,14937,,
2023-03-21,M14,30163,,
2023-03-21,M15,16641,,
2023-03-21,M16,19872,,
2023-03-21,MC1,135510.691,,
2023-03-21,MC2,42734.962,,
2023-03-21,MC3,84565.058,,
2023-03-22,HE1,542.68,,
2023-03-22,HE2,16253.78,,
2023-03-22,M01,101139,,
2023-03-22,M02,34165.5,,
2023-03-22,M05,84854,,
2023-03-22,M07,71944,,
2023-03-22,M08,20755,,
2023-03-22,M09,26142,,
2023-03-22,M10,86201,,
2023-03-22,M11,40505,,
2023-03-22,M12,1801,,
2023-03-22,M13,11145,,
2023-03-22,M14,47896,,
2023-03-22,M15,28489,,
2023-03-22,M16,18190,,
2023-03-22,MC1,119066.034,,
2023-03-22,MC2,38451.458,,
2023-03-22,MC3,112711.177,,
2023-03-23,HE2,7094.9,,
2023-03-23,M01,109638.5,,
2023-03-23,M02,24975,,
2023-03-23,M05,38626,,
2023-03-23,M07,60654,,
2023-03-23,M08,26258,,
2023-03-23,M09,28440,,
2023-03-23,M10,89502,,
2023-03-23,M11,37027.5,,
2023-03-23,M12,2362,,
2023-03-23,M13,22774,,
2023-03-23,M14,38328,,
2023-03-23,M15,16290,,
2023-03-23,M16,22637,,
2023-03-23,MC1,97420.395,,
2023-03-23,MC2,51917.483,,
2023-03-23,MC3,65916.021,,
2023-03-24,HE1,449,,
2023-03-24,HE2,9297.2,,
2023-03-24,M01,89287.3,,
2023-03-24,M02,30749,,
2023-03-24,M05,57280,,
2023-03-24,M07,139624,,
2023-03-24,M08,16909,,
2023-03-24,M09,39524,,
2023-03-24,M10,92706,,
2023-03-24,M11,55798,,
2023-03-24,M12,2349,,
2023-03-24,M13,11514,,
2023-03-24,M14,58067,,
2023-03-24,M15,23494,,
2023-03-24,M16,17583,,
2023-03-24,MC1,118017.487,,
2023-03-24,MC2,55049.52,,
2023-03-24,MC3,82918.939,,
2023-03-25,M01,127548.5,,
2023-03-25,M02,60760,,
2023-03-25,M05,95883,,
2023-03-25,M07,103073,,
2023-03-25,M08,28609,,
2023-03-25,M09,18397,,
2023-03-25,M10,88418,,
2023-03-25,M11,58287.5,,
2023-03-25,M12,8671,,
2023-03-25,M13,25030,,
2023-03-25,M14,85237.5,,
2023-03-25,M15,25796,,
2023-03-25,M16,22700,,
2023-03-25,MC1,178180.602,,
2023-03-25,MC2,54153.403,,
2023-03-25,MC3,106652.445,,
2023-03-26,M01,94445.5,,
2023-03-26,M02,43979,,
2023-03-26,M05,103246,,
2023-03-26,M07,130089,,
2023-03-26,M08,27314,,
2023-03-26,M09,35827,,
2023-03-26,M10,85962,,
2023-03-26,M11,82731,,
2023-03-26,M12,5780,,
2023-03-26,M13,37451,,
2023-03-26,M14,67256,,
2023-03-26,M15,20388,,
2023-03-26,M16,32849,,
2023-03-26,MC1,174665.073,,
2023-03-26,MC2,61831.072,,
2023-03-26,MC3,60850.49,,
2023-03-27,HE1,1556,,
2023-03-27,HE2,31221.2,,
2023-03-27,M01,60072.5,,
2023-03-27,M02,25763,,
2023-03-27,M05,71115,,
2023-03-27,M07,56495,,
2023-03-27,M08,16899,,
2023-03-27,M09,26246,,
2023-03-27,M10,81919.5,,
2023-03-27,M11,42603,,
2023-03-27,M12,1978,,
2023-03-27,M13,13440,,
2023-03-27,M14,53614,,
2023-03-27,M15,12462,,
2023-03-27,M16,19197,,
2023-03-27,MC1,87786.415,,
2023-03-27,MC2,29756.312,,
2023-03-27,MC3,49234.956,,
2023-03-28,HE1,2872,,
2023-03-28,HE2,17583.01,,
2023-03-28,M01,81563,,
2023-03-28,M02,30672,,
2023-03-28,M05,49668,,
2023-03-28,M07,61778,,
2023-03-28,M08,30554,,
2023-03-28,M09,24708,,
2023-03-28,M10,91326,,
2023-03-28,M11,36376,,
2023-03-28,M12,2472,,
2023-03-28,M13,21091,,
2023-03-28,M14,46201.5,,
2023-03-28,M15,19060,,
2023-03-28,M16,14826,,
2023-03-28,MC1,101996.127,,
2023-03-28,MC2,18482.04,,
2023-03-28,MC3,83956.317,,
2023-03-29,M01,113977.5,,
2023-03-29,M02,22970,,
2023-03-29,M05,72835,,
2023-03-29,M07,49824,,
2023-03-29,M08,20823,,
2023-03-29,M09,22855.5,,
2023-03-29,M10,61826,,
2023-03-29,M11,41709,,
2023-03-29,M12,5213,,
2023-03-29,M13,20418,,
2023-03-29,M14,66759,,
2023-03-29,M15,24296,,
2023-03-29,M16,17874,,
2023-03-29,MC1,121963.118,,
2023-03-29,MC2,31607.771,,
2023-03-29,MC3,94045.159,,
2023-03-30,M01,76128,,
2023-03-30,M02,40883,,
2023-03-30,M05,56117,,
2023-03-30,M07,70159,,
2023-03-30,M08,23520,,
2023-03-30,M09,32754,,
2023-03-30,M10,66615,,
2023-03-30,M11,52655,,
2023-03-30,M12,4882,,
2023-03-30,M13,11805,,
2023-03-30,M14,59611,,
2023-03-30,M15,14575,,
2023-03-30,M16,24867,,
2023-03-30,M17,0,,
2023-03-30,MC1,144461.175,,
2023-03-30,MC2,43766.995,,
2023-03-30,MC3,63273.307,,
2023-03-31,HE1,1167,,
2023-03-31,HE2,35727.02,,
2023-03-31,M01,107971,,
2023-03-31,M02,38196,,
2023-03-31,M05,71594,,
2023-03-31,M07,42324,,
2023-03-31,M08,19092,,
2023-03-31,M09,29337,,
2023-03-31,M10,87473,,
2023-03-31,M11,54159,,
2023-03-31,M12,4648,,
2023-03-31,M13,18686,,
2023-03-31,M14,56870.5,,
2023-03-31,M15,15919,,
2023-03-31,M16,17710,,
2023-03-31,M17,28143,,
2023-03-31,MC1,81830.107,,
2023-03-31,MC2,55400.004,,
2023-03-31,MC3,43698.062,,
2023-04-01,M01,103379,,
2023-04-01,M02,45831,,
2023-04-01,M05,75513.5,,
2023-04-01,M07,87462,,
2023-04-01,M08,30547,,
2023-04-01,M09,46559,,
2023-04-01,M10,86518,,
2023-04-01,M11,70218,,
2023-04-01,M12,2521,,
2023-04-01,M13,18351,,
2023-04-01,M14,66722.5,,
2023-04-01,M15,25060,,
2023-04-01,M16,36566,,
2023-04-01,M17,39338,,
2023-04-01,MC1,150690.306,,
2023-04-01,MC2,54735.925,,
2023-04-01,MC3,118500.981,,
2023-04-02,M01,136842,,
2023-04-02,M02,49345.5,,
2023-04-02,M05,114538,,
2023-04-02,M07,105424,,
2023-04-02,M08,29902,,
2023-04-02,M09,32209,,
2023-04-02,M10,116505,,
2023-04-02,M11,68789,,
2023-04-02,M12,18548,,
2023-04-02,M13,33200,,
2023-04-02,M14,87313,,
2023-04-02,M15,30769,,
2023-04-02,M16,45222,,
2023-04-02,M17,65695.5,,
2023-04-02,MC1,137209.721,,
2023-04-02,MC2,50614.567,,
2023-04-02,MC3,115724.278,,
2023-04-03,HE1,728,,
2023-04-03,HE2,1905.3,,
2023-04-03,M01,80328,,
2023-04-03,M02,36441,,
2023-04-03,M05,57716,,
2023-04-03,M07,59497,,
2023-04-03,M08,19937,,
2023-04-03,M09,32073,,
2023-04-03,M10,87766,,
2023-04-03,M11,46359.5,,
2023-04-03,M12,7017,,
2023-04-03,M13,22738,,
2023-04-03,M14,36373,,
2023-04-03,M15,18697,,
2023-04-03,M16,24291,,
2023-04-03,M17,25428,,
2023-04-03,MC1,128564.091,,
2023-04-03,MC2,43411.651,,
2023-04-03,MC3,92479.625,,
2023-04-04,HE1,449,,
2023-04-04,HE2,29016.5,,
2023-04-04,M01,79729,,
2023-04-04,M02,32685,,
2023-04-04,M05,62247,,
2023-04-04,M07,79759,,
2023-04-04,M08,28152,,
2023-04-04,M09,29649,,
2023-04-04,M10,74269,,
2023-04-04,M11,53440,,
2023-04-04,M12,2412,,
2023-04-04,M13,11636,,
2023-04-04,M14,49837,,
2023-04-04,M15,13878,,
2023-04-04,M16,10419,,
2023-04-04,M17,20802,,
2023-04-04,MC1,113954.379,,
2023-04-04,MC2,46340.782,,
2023-04-04,MC3,96341.753,,
2023-04-05,M01,88343,o,Ching Ming Festival
2023-04-05,M02,29340,o,Ching Ming Festival
2023-04-05,M05,98752.5,o,Ching Ming Festival
2023-04-05,M07,113816,o,Ching Ming Festival
2023-04-05,M08,21412,o,Ching Ming Festival
2023-04-05,M09,37486.5,o,Ching Ming Festival
2023-04-05,M10,79834,o,Ching Ming Festival
2023-04-05,M11,54240,o,Ching Ming Festival
2023-04-05,M12,4035,o,Ching Ming Festival
2023-04-05,M13,14727,o,Ching Ming Festival
2023-04-05,M14,58139,o,Ching Ming Festival
2023-04-05,M15,20378,o,Ching Ming Festival
2023-04-05,M16,24156,o,Ching Ming Festival
2023-04-05,M17,45859.5,o,Ching Ming Festival
2023-04-05,MC1,115319.424,o,Ching Ming Festival
2023-04-05,MC2,47725.733,o,Ching Ming Festival
2023-04-05,MC3,82933.988,o,Ching Ming Festival
2023-04-06,M01,62822.5,,
2023-04-06,M02,30270,,
2023-04-06,M05,74899,,
2023-04-06,M07,91530,,
2023-04-06,M08,18758,,
2023-04-06,M09,32470,,
2023-04-06,M10,72932.5,,
2023-04-06,M11,44889,,
2023-04-06,M12,909,,
2023-04-06,M13,22544,,
2023-04-06,M14,41074,,
2023-04-06,M15,21568,,
2023-04-06,M16,12594,,
2023-04-06,M17,22662,,
2023-04-06,M18,0,,
2023-04-06,MC1,84837.871,,
2023-04-06,MC2,37666.997,,
2023-04-06,MC3,55350.496,,
2023-04-07,M01,88848.5,o,Good Friday
2023-04-07,M02,42616,o,Good Friday
2023-04-07,M05,56945,o,Good Friday
2023-04-07,M07,127629,o,Good Friday
2023-04-07,M08,24110,o,Good Friday
2023-04-07,M09,26496,o,Good Friday
2023-04-07,M10,94908,o,Good Friday
2023-04-07,M11,44819,o,Good Friday
2023-04-07,M12,3139,o,Good Friday
2023-04-07,M13,23685,o,Good Friday
2023-04-07,M14,37947,o,Good Friday
2023-04-07,M15,22452,o,Good Friday
2023-04-07,M16,23649,o,Good Friday
2023-04-07,M17,28845,o,Good Friday
2023-04-07,M18,0,o,Good Friday
2023-04-07,MC1,88522.339,o,Good Friday
2023-04-07,MC2,32049.518,o,Good Friday
2023-04-07,MC3,87972.347,o,Good Friday
2023-04-08,M01,80818,o,Day following Good Friday
2023-04-08,M02,30296,o,Day following Good Friday
2023-04-08,M05,72805,o,Day following Good Friday
2023-04-08,M07,111606,o,Day following Good Friday
2023-04-08,M08,26116,o,Day following Good Friday
2023-04-08,M09,30940,o,Day following Good Friday
2023-04-08,M10,91803,o,Day following Good Friday
2023-04-08,M11,60057,o,Day following Good Friday
2023-04-08,M12,7629,o,Day following Good Friday
2023-04-08,M13,10262,o,Day following Good Friday
2023-04-08,M14,48586,o,Day following Good Friday
2023-04-08,M15,22551,o,Day following Good Friday
2023-04-08,M16,29335,o,Day following Good Friday
2023-04-08,M17,21794,o,Day following Good Friday
2023-04-08,M18,50564,o,Day following Good Friday
2023-04-08,MC1,122463.11,o,Day following Good Friday
2023-04-08,MC2,44415.537,o,Day following Good Friday
2023-04-08,MC3,88249.523,o,Day following Good Friday
2023-04-09,M01,85529,,
2023-04-09,M02,46108,,
2023-04-09,M05,78346.5,,
2023-04-09,M07,117109,,
2023-04-09,M08,23600.5,,
2023-04-09,M09,30344.5,,
2023-04-09,M10,91786,,
2023-04-09,M11,33003.5,,
2023-04-09,M12,6248,,
2023-04-09,M13,22481,,
2023-04-09,M14,56458,,
2023-04-09,M15,16294,,
2023-04-09,M16,25614.5,,
2023-04-09,M17,36288,,
2023-04-09,M18,67880,,
2023-04-09,MC1,135700.013,,
